hotId,hotPriorId,hotTime,hotLink,hotTitle,hotContent
565157961,,,https://www.zhihu.com/question/565157961,马斯克的「超级高铁」启动全面测试，时速达 965 公里，该项目前景如何？,马斯克沉寂多时的“超级高铁”（Hyperloop）项目最近又有了新动作。11月5日，马斯克旗下的隧道挖掘公司The Boring Company在推特宣布，“超级高铁”已经开始了全面测试，并配上了两张图片。第一张图片显示，疑似一辆得克萨斯州牌照的特斯拉Model 3轿车被放在升降台内，第二张照片里，车辆看起来已经被舱门密封起来。公开信息显示，“超级高铁”不同于传统的火车或者地铁，而更像是一个铝制的胶囊，其运行原理是将“铝制胶囊”置于钢铁管道之中，然后将管道抽至真空，再像发射炮弹一样将车厢发射至目的地。据The Boring Company介绍，“超级高铁”的速度可达每小时600多英里（约合965公里/时），比飞机在高空中的巡航速度更快（800公里/小时）。照此速度推测，从华盛顿到纽约的时间只需不到30分钟。
565595413,565588090,2022-11-09 18:36:00,https://www.zhihu.com/question/565595413,南京一男子因自家孩子被同学打伤，上门掌掴对方、推倒老人致骨折，如何评价其做法？遇到这种情况该如何处理？,<b>最新消息：南京警方发布通报，该涉事家长因涉嫌故意伤害被公安机关依法刑事拘留，案件正在进一步侦办中。</b>11月8日，江苏南京一男子因自家孩子被同学打伤，上门掌掴对方，并与其家人发生冲突。视频显示，该男子坐在凳子上与打人幼儿训话，突然一巴掌将其打倒在地。幼儿爷爷见状举起椅子砸向男子，结果被他推倒在地。被打幼儿母亲唐女士称她家孩子在幼儿园与同学发生争执，伤到其头部。对方家长带着孩子上门讨说法，一巴掌把幼儿打倒，还推倒幼儿的爷爷，致腿部骨折。事发后，唐女士已报警，正在等待调查处理。对于该家长的做法，你怎么看？孩子之间发生矛盾该如何处理？
565588090,565595413,2022-11-09 17:52:00,https://www.zhihu.com/question/565588090,警方通报南京一男子上门掌掴幼儿「已被刑拘」，男子将承担何种法律责任？遇此类问题如何妥善应对?,11月8日，江苏一男子因自家孩子被同学打伤，上门掌掴对方，并与其家人发生冲突。视频显示，该男子坐在凳子上与打人幼儿训话，突然一巴掌将其打倒在地。幼儿爷爷见状举起椅子砸向男子，结果被他推倒在地。被打幼儿母亲唐女士称她家孩子在幼儿园与同学发生争执，伤到其头部。对方家长带着孩子上门讨说法，一巴掌把幼儿打倒，还推倒幼儿的爷爷，致腿部骨折。事发后，唐女士已报警，正在等待调查处理。
565595413,,2022-11-09 12:27:00,https://www.zhihu.com/question/565595413,南京一男子因自家孩子被同学打伤，上门掌掴对方、推倒老人致骨折，如何评价其做法？遇到这种情况该如何处理？,<b>最新消息：南京警方发布通报，该涉事家长因涉嫌故意伤害被公安机关依法刑事拘留，案件正在进一步侦办中。</b>11月8日，江苏南京一男子因自家孩子被同学打伤，上门掌掴对方，并与其家人发生冲突。视频显示，该男子坐在凳子上与打人幼儿训话，突然一巴掌将其打倒在地。幼儿爷爷见状举起椅子砸向男子，结果被他推倒在地。被打幼儿母亲唐女士称她家孩子在幼儿园与同学发生争执，伤到其头部。对方家长带着孩子上门讨说法，一巴掌把幼儿打倒，还推倒幼儿的爷爷，致腿部骨折。事发后，唐女士已报警，正在等待调查处理。对于该家长的做法，你怎么看？孩子之间发生矛盾该如何处理？
565168729,,,https://www.zhihu.com/question/565168729,为什么同样是天才，BeryL 玩原神能在世界赛上两冠一亚，GodV 玩天涯明月刀只能止步十六强？,这两个选手都是具有先天超人一等的游戏理解，原神哥的速6参先锋团，韦神的蛋帽发条。两个人也都是在比赛前玩别的游戏不训练，可是两个人的荣誉却是天差地别，为什么？
377119473,,,https://www.zhihu.com/question/377119473,为什么网上跟人下围棋第一步走天元以后很多对手直接逃跑？,比如腾讯围棋，野狐围棋这些平台，第一步我走天元，对方直接退出房间是我走天元以后，对方逃跑不是对方走天元
565169296,,,https://www.zhihu.com/question/565169296,如何评价《英雄联盟》主播小超梦抽奖手抖事件？,《英雄联盟》知名主播小超梦在一次游戏推广活动中，提出1000元奖励，需求是推广游戏等级达到和截图ID，而在实际截图过程中，由于手抖导致一名粉丝的截图没有保存，继而提出跳过这一名粉丝继续抽奖。随后该粉丝无奈中联系了另一lol主播，希望为自己拿回奖励。随后小超梦对该主播的行为进行回复「你xB谁啊？真以为自己是网络警察了」如何看待该事件中小超梦，小超梦粉丝，某主播的行为，3人怎么做才能有最好的解决结果呢？后续1：卡萨鹏视频回应回应蹭热度，并声明为了避嫌，把为该粉丝发声视频得到的收益赠给该粉丝小超梦直播再谈手抖事件认为活动免费参与，本来就不欠什么，自己有错但不是完全有错，但是最终是有错，这个事被逮到了愿意道歉，私下会解决。没有诬赖该粉丝说我是粉丝还钱这种话，是因为有这种网络乞丐才说的那句话直播喷人是因为黑子黑自己，很生气外加小部分YYGQ后续2：卡萨鹏发视频表示小超梦线下与该粉丝和自己沟通道歉，并赔偿该粉丝6K元，两人都选择接受他的道歉。小超梦直播道歉，鞠躬磕头该事件告一段落
36978137,,,https://www.zhihu.com/question/36978137,《西游记》里的猪八戒在高老庄三年都做了什么？,
565177979,,,https://www.zhihu.com/question/565177979,是什么因素把我们这个宇宙中的真空光速限制在了30万km/s，而不是60，100万km/s等其他速度？,"<b>是什么因素or理论or客观存在把我们这个宇宙中的真空光速限制在了300,000km/s，而不是10，35，60，100万km/s等其他速度？</b>"
565612477,,,https://www.zhihu.com/question/565612477,高中老师将羊了个羊改编成历了个史，这种创新教学方法让历史课瞬间变得趣味无穷，如何看待此事？,据牛视频，近日，浙江湖州一高中历史老师徐娇娇改编了“羊了个羊”游戏，创新新版本“历了个史”。<br/><br/> <br/>这一创新教学方法让历史课瞬间变得趣味无穷，深受学生们喜爱，一下也在朋友圈走红了。<br/> <br/>徐老师表示，希望通过小游戏的方式，让同学们在过程中纠正错误，强化记忆，提高大家的答题速度和正确率。
360030494,,,https://www.zhihu.com/question/360030494,为什么网红餐饮都死得很快？,“你才是网红，你全家都是网红”。如今一提到网红品牌、网红店，老板都要出来反驳，坚决与网红二字划清界限。曾经红极一时的答案茶、丧茶、泡面小食堂…… 还有几个被人们记得？他们<b>短的不过几个月一年，长的活过两三年，可能一半时间里都在苟延残喘。</b><b>为什么网红品牌都这么短命？</b>
550405596,,,https://www.zhihu.com/question/550405596,家长没车真的很丢人吗?,
506203870,,,https://www.zhihu.com/question/506203870,兔子的繁殖能力惊人，能否靠养殖兔子渡过饥荒?或将兔子作为战略物资在饥荒时发放喂养作为稳定肉食来源?,本人毫无相关农业养殖经验，只是突发奇想，不喜勿喷，理性交流
565596834,,,https://www.zhihu.com/question/565596834,新疆库尔勒表示「对北园新村患者医治无效死亡事件」开展调查，有哪些信息值得关注？,据库尔勒市融媒体中心微博11月9日消息，11月2日凌晨5时44分许，库尔勒市民郭某某从方舱治疗点送医后医治无效死亡。事件发生后，库尔勒市委、市人民政府高度重视，已成立了由卫健、公安、纪检监察等部门组成的专项调查组，正在依规依法开展全面调查，同时安排市、街道、社区负责人入户开展亲属情绪安抚等相关工作。库尔勒市委、市人民政府将本着实事求是、客观公正的原则，尽快查清相关事实，并对相关责任人依法依规处理。
565392541,,,https://www.zhihu.com/question/565392541,雇主价值 23 万缅因猫坠楼，保姆被扣 9000 多元工资，从法律角度分析保姆应该对此负责吗？,近日，杭州萧山，一只价值23万元的缅因猫意外从17楼坠落死亡，雇主将宠物猫意外死亡的责任归咎到全职保姆孙阿姨身上，扣下了孙阿姨的工资和垫付的买菜钱，共计约9000多元。<br/>图/视频截图 23万缅因猫点点死亡孙阿姨介绍，10月26日晚上6点，她在楼下给雇主遛狗，待返回楼上被雇主告知宠物猫点点不见了，当天晚上并没有找到。次日凌晨，雇主告知孙阿姨，猫摔死了并发来一张照片。“我发现猫的时候发现的是它的尸体，当时（猫找不到的时候）我都没敢想猫跳下去。”据雇主介绍，猫坠楼的原因是孙阿姨没有关窗户，并且此前他已经再三嘱咐过孙阿姨记得关窗，但孙阿姨却表示，雇主不让关窗户。雇主认为当初雇佣孙阿姨的目的就是照顾宠物，但孙阿姨并没有尽到照看猫的责任，对于扣下9000元的原因，他回应道“缅因23万，三四年（养）猫的费用，包括我从国外接过来这个猫的费用，还有所有三四年来对它的照顾，所有的赔偿你一块赔给我，工资我可以给你结。”孙阿姨表示，门窗的开关都是按照雇主的要求做的，且猫坠楼的时候，雇主正在楼上，“当时下去遛狗的时候，你们三个人都在大厅”，并且孙阿姨表示自己在这里做的是全职，包括做饭、洗衣、搞卫生等，并不是单纯地照顾宠物，责任不该由自己全部承担。孙阿姨称，如果雇主只扣自己千八百元是可以接受的，自己对于猫咪的坠楼也挺过意不去，但雇主将所有责任都推到了她的身上，并扣下了自己的工资和垫付的菜钱共计9000多元，这样的理由太过牵强。<br/>图/视频截图 孙阿姨与家政平台签订的合同据了解，孙阿姨与家政服务平台签订了从2022年8月至2023年8月的合同，基本月报酬为6500元，每月工作天数为26天。天鹅到家平台表示，后续会继续履行协调义务，待有最终结果会直接与孙阿姨沟通。
565574918,,,https://www.zhihu.com/question/565574918,非法提供韩剧获利 221 万余元，5 名韩剧 TV 相关负责人获刑，如何看待此处罚？有哪些警示作用？,近日，江阴法院公布一起案件。2020年5月初，被告人熊某将案外人所有的“韩剧TV”转让给自己经营。随即，熊某联系被告人李某、黄某，三人合谋在手机应用市场上线该APP，在线投放海量侵权韩剧795集、韩国综艺2127集，并通过植入广告获利，非法经营数额高达221万余元。日前，江阴法院审理认为熊某等5人以营利为目的，未经著作权人许可，共同通过信息网络向公众传播影视作品，情节特别严重，构成侵犯著作权罪，依法判处熊某等5人三年至一年三个月不等的有期徒刑，适用缓刑。
565149055,,,https://www.zhihu.com/question/565149055,中国航展第二天，你都看到了哪些「大国重器」？你最喜欢哪一款？,第十四届中国航展于11月8日至13日在广东珠海举办。中国空军新闻发言人申进科6日在介绍空军参加航展有关情况时表示，歼-20、运-20和空警-500、轰-6K、红-9B等50型武器装备将在航展上集中亮相，运油-20、歼-16、攻击-2无人机首次振翅中国航展，空军八一飞行表演队和空军航空大学“红鹰”飞行表演队共舞珠海，集中展示新时代十年的历史性成就，展示现代化战略空军建设的阶段性成果。你最喜欢哪款大国重器？（来源：新华社，综合“空军在线”微信公众号）
565399002,,,https://www.zhihu.com/question/565399002,如何评价三星杯申真谞 2：0 崔精，取得世界大赛个人第四冠？,11月8日，2022第27届三星车险杯世界围棋大师赛三番棋决赛第2局落子，申真谞中盘击败崔精，以总分2比0夺得冠军，这也是申真谞第四个世界冠军。　　2020年起申真谞爆发，国际国内近乎难求一败，保持了多项连胜纪录。期间小申先后夺得第24届LG杯冠军、第13届春兰杯和第26届LG杯冠军，本次三星杯决赛也是申真谞连续六次杀入世界大赛决赛，这一数字打破了李昌镐在1998年创造的连续五次世界大赛决赛的纪录。　　崔精虽败犹荣，本次三星杯先后击败日本棋圣一力辽、中国等级分第三杨鼎新和韩国等级分第二卞相壹，以极高含金量的胜局闯入决赛，并创造了女子棋手在世界大赛中的历史最好成绩，此前纪录是芮乃伟在第2届应氏杯中闯入四强。决赛中，崔精直面实力和状态均如日中天的申真谞，终因实力不足0比2告负。<b>决赛第2局崔精的机会，如果此时把大龙连回则黑棋简明优势</b><b>实战图，崔精战略失误，未能先把中间大龙连回，导致后面两条大龙遭到缠绕攻击，呈现败势</b>　　决赛第2局，申真谞在前半盘发挥并不完美，在下方的战斗中出现失误，但崔精未能抓住机会取得简明优势，反而出现了严重的战略失误，导致黑棋两条大龙遭到缠绕攻击。申真谞进入了赢棋节奏，崔精难以翻盘，进行至184手，崔精中盘认输。　　本次三星杯韩国7人进入8强，随后包揽4强，中国棋手成绩不佳也受到不少棋迷的批评。受疫情影响，中国棋手的对局量减少幅度很大，今年柯洁的对局为47局，而申真谞达到了86盘。对局的减少也令棋手的状态难以保持。　　申真谞数据亮眼，但他并未超越同期柯洁，此次拿到个人第四冠他已经22岁了，而柯洁手握八冠，未满20岁时即取得四冠(2016年第21届三星杯冠军)。希望棋迷能给中国棋手更多的鼓励，待云开雾散时，我们会重新崛起。
565585756,,,https://www.zhihu.com/question/565585756,孩子在书店购买言情、盗墓类书籍，家长怒斥书店「你们卖的是『毒品』」，怎样看待家长的做法？,11月6日，在广东深圳，有网友爆料一孩子在书店买有关言情、盗墓等内容的书籍，家长发现后找到书店，与店员发生争执。视频画面显示，这位妈妈将书狠狠地摔在桌上，对着店员说：“你们作为社会的一部分，居然在这里卖‘毒品’，我们两代人的心血，在这里买房子，送孩子到学校去读书，这样的书不准再卖给我的孩子！”店员解释道，在家长的警告下，已经不再将这类书卖给她的孩子，但是这位孩子瞒着店员，找其他人代买。这种情况，店里的工作人员也没有办法阻止。妈妈听到店员的解释，不但没有消气反而更愤怒了，她说：“是的，哪天我会扔一把火进来，把这里烧了”。
565352566,,,https://www.zhihu.com/question/565352566,六旬老人嫌打篮球太吵，从 7 楼向篮球场扔饮料瓶。如何看待老人的行为？,6名学生正在篮球场内打着对抗赛，突然“砰”的一声，一个装了不少水的饮料瓶“从天而降”，将场外等候的家长也吓了一跳，所幸未砸中人。11月7日，红星新闻记者从四川资阳市公安局临空经济区分局获悉，因嫌楼下打球太吵，一气之下扔下饮料瓶的六旬老人范某因涉嫌高空抛物罪，已被移送检察机关审查起诉。
564840454,,,https://www.zhihu.com/question/564840454,直营十年后，喜茶向自家员工开放加盟，加盟费 50 万元以内，喜茶开放下沉市场透露出何种行业趋势？,坚持了十年直营的喜茶，终于开放加盟模式了，且盯上了中低线城市市场的“蛋糕”。新式茶饮行业内，目前门店数量最多的蜜雪冰城，是最典型的靠加盟壮大的企业。对于走中高端路线的喜茶来说，成为它的事业合伙人要求可不低。而喜茶的这次变革，是否会搅动新式茶饮在中低线城市的竞争格局？11月3日，喜茶相关人士对第一财经记者证实了即将开放加盟的消息。据该人士透露，喜茶的事业合伙人需要投入的费用在50万元以内。目前行业内其他品牌多数分布在35-40万。譬如一点点为38万，茶百道为35万左右。至于开放事业合伙人加入的原因，该人士表示，虽然喜茶以稳健的节奏持续开出新的门店，但是依然无法完全满足更多消费者更快喝到喜茶的需求。值得一提的是，加盟喜茶是有一定门槛的。喜茶建立了业内最严格的事业合伙人筛选标准和完善的培训考核流程，首先最基础的就是成为合格的喜茶员工、在门店工作超过3个月、充分理解和认同喜茶的品牌精神和企业文化。在技能上，每位事业合伙人都必须通过门店4个岗位的晋升考核、连续3次以上通过现有门店标准的食安品控督检考核，获得店长任职能力。（第一财经）
565553757,,,https://www.zhihu.com/question/565553757,我国 10 月 CPI 同比上涨 2.1%， PPI 同比下降1.3%，如何解读？哪些信息值得关注？,国家统计局11月9日公布，2022年10月份，全国居民消费价格同比上涨2.1%。其中，城市上涨2.0%，农村上涨2.5%；食品价格上涨7.0%，非食品价格上涨1.1%；消费品价格上涨3.3%，服务价格上涨0.4%。1­­—10月平均，全国居民消费价格比上年同期上涨2.0%。10月份，全国居民消费价格环比上涨0.1%。其中，城市持平，农村上涨0.1%；食品价格上涨0.1%，非食品价格持平；消费品价格上涨0.1%，服务价格持平。2022年10月份，全国工业生产者出厂价格同比下降1.3%，环比上涨0.2%；工业生产者购进价格同比上涨0.3%，环比上涨0.3%。1—10月平均，工业生产者出厂价格比去年同期上涨5.2%，工业生产者购进价格上涨7.5%。
565433152,,,https://www.zhihu.com/question/565433152,如何看待 CAPCOM 宣布与腾讯天美工作室共同推出《怪物猎人》系列手游新作？,[图片]
467056277,,,https://www.zhihu.com/question/467056277,封阳台这种栏杆要不要拆？,我家是顶楼，开发商原有这种密闭的玻璃栏杆，考虑安全的话可以在这个护栏的基础上用断桥铝封阳台吗，还是一定要拆掉再整体封？  前提我家22层，还要装个铝板的顶棚。谢谢各位大佬了
565617941,,,https://www.zhihu.com/question/565617941,我国首个住房租赁基金在北京正式设立，面向新市民群体，将带来哪些影响？, 8日，我国首个住房租赁基金在北京正式设立，将通过盘活市场存量房产，向个人租户提供长租房服务。业内人士认为，这将增加市场化的长租房和保障性租赁住房供给，有利于我国加快建立多主体供给、多渠道保障、租购并举的住房制度。这个住房租赁基金由建设银行负责运作，募集资金规模为人民币300亿元。在基金成立后，签署了首批项目收购协议。收购了部分存量办公和商业房产，将改造成出租住房，投入长租房市场。出租对象主要是目前没有购房资格或者买不起房，也没有租赁廉租房资格的新市民群体，房租价格将低于周边平均租价10%左右。业内人士认为，这个住房租赁基金以市场化的方式盘活房企存量资产，改造为租赁住房，有助于增加城市租赁住房供给，缓解新市民、青年人等群体的住房困难问题，也有助于我国加快建立多主体供给、多渠道保障、租购并举的住房制度。（央视）
449801792,,,https://www.zhihu.com/question/449801792,太聪明的人为什么会让人感到不能亲近？,
565174116,,,https://www.zhihu.com/question/565174116,医生违约跳槽遭医院索赔，索赔38万有何法律依据？规培医生跳槽的新闻为何如此高发？,"完成三年规培的周医生回到原单位工作三个月后“另谋高就”，医院向其索赔38万余元。近日，泰兴法院对这起案件作出了判决。2017年，周某大学毕业以后就职于泰兴市某医院，从事临床医生工作。院方与周某签订了《住院医师规范化培训协议书》，其中约定了医院委派周某前往几家医院参加为期三年的规培，结束后需要为医院服务五年。协议中约定，如周某因个人原因要求终止服务，必须向医院赔付二倍培训期间医院支付的工资、福利、社保补助等所有培训相关费用，服务期间提出的，按服务年度每年20%递减等。2020年8月，周某结束规培以后，回到医院工作三个月，随后自行离职，入职外省某医院。医院诉至法院，要求周某双倍赔偿医院在培训期间支付的工资、福利、社保补助等所有培训相关费用共计38万余元。最终，泰兴法院做出一审判决，周某应当给付医院的违约金金额为医院支出培训费的95%即164530.56元。被告不服，提出上诉。二审法院维持了一审判决。<a href=""https://link.zhihu.com/?target=https%3A//mp.weixin.qq.com/s/LrRfhkDy-CYx6FcO6w3Aqg%3Fvid%3D1688854759377993%26deviceid%3D3beba93f-2ceb-4f7e-9075-09f593eb8411%26version%3D4.0.19.6020%26platform%3Dwin"" class="" wrap external"" target=""_blank"" rel=""nofollow noreferrer"">规培医生提前辞职遭医院索赔，法院这样判决！</a>"
565625548,,,https://www.zhihu.com/question/565625548,如何评价《脱口秀大会》第五季第九期半决赛（下）？,
