hotId,hotPriorId,hotTime,hotLink,hotTitle,hotContent
559036956,,,https://www.zhihu.com/question/559036956,压疮两小时就可以产生，为什么平时读书考试坐这么久都没事?,?是散布恐慌还是什么原理我不知道呢orz为什么不会直接造成缺血细胞坏死，而是还需要两个多小时呢
564251445,,,https://www.zhihu.com/question/564251445,我儿子在学校开通了“代写作业”的业务，还赚了一些零食和钱，遭到了老师的严厉批评，我应该怎么劝慰他？,我大儿子五年级了，作业写的又好又快，每次课间就把作业写完了，而且基本都是优。于是他在学校延点班帮别的同学写作业，还很机智的把字体变了一下，请他写作业的同学会送他零食文具或者给一些零用钱。结果被老师识破，老师严厉的批评他，还给我打了电话。我儿子表示他难以接受老师的批评，他说自己代写作业也是赚的辛苦钱，老师凭什么批评他？我觉得我安慰他也不是，批评他更不忍心，不知道该怎样去安慰他。
564597735,,,https://www.zhihu.com/question/564597735,47 岁男子涉嫌路边猥亵未成年少女已被抓获，该男子将面临什么处罚？,2022年11月3日，网传“一男子涉嫌路边猥亵未成年少女”的视频。我局接群众报警后，迅速开展调查，现已将视频中犯罪嫌疑人汪某某（男，47岁）抓获。受害人也已找到，正在监护人的陪同下协助公安机关开展调查工作。目前，案件正在侦办中。警方提醒：为保护受害人隐私，请不要传播该案件的图片、视频等信息，避免给受害人及家庭带来二次伤害。
564646107,,,https://www.zhihu.com/question/564646107,德国总理访华期间，中国航材与空客公司签署 170 亿美元空客飞机采购框架协议，哪些信息值得关注？,<b>德国总理访华期间 中国航材与空客公司签署170亿美元空客飞机采购框架协议</b>中国航材微信公众号消息，2022年11月4日，德国总理朔尔茨访华期间，中国航空器材集团公司与空客公司在北京签署了140架空客飞机的批量采购协议，其中包括132架A320系列飞机、8架A350飞机，总价值约170亿美元。随着我国航空运输市场逐步恢复，未来将保持平稳较快增长，为适应航空市场发展，满足企业运力需求，批量采购一批空客飞机。
353478024,,,https://www.zhihu.com/question/353478024,《浴血黑帮》里为什么常提到「别惹中国人」？,在浴血黑帮一到五季中都有提到不要和中国人有纠缠，但是也并没有描述到具体的情况，这是有什么背景吗？
564399945,,,https://www.zhihu.com/question/564399945,如何看待2022年11月3日，摩尔线程发布两款可能是12nm制程的国产显卡？,IT之家了解到，摩尔线程 (Moore Threads) 成立于 2020 年 10 月，创始人兼 CEO 张建中为原 NVIDIA 全球副总裁、中国区总经理。官方称，摩尔线程称其拥有世界级的，覆盖 GPU 研发设计、生产制造、市场销售、服务支持等完整成熟的团队，致力于研发设计国产全功能 GPU 芯片及相关产品，面向数据中心、边缘计算、高性能 PC、工作站等。2022 年 3 月，摩尔线程发布了首批两款产品，一是首款全功能国产智能显卡“MTT S60”，主打桌面级 PC、工作站市场；二是首款面向数据中心级的全栈功能显卡“MTT S2000”。随后又推出了“MTT S10”，主要面向数字办公、高清视频播放、多人视频会议等领域。
564415876,,,https://www.zhihu.com/question/564415876,美国 2 年期国债收益率异动暴涨，迅速走高 50 个基点升破 5.1% ，发生了什么？,美国2年期国债收益率异动暴涨，迅速走高50个基点升破5.1%。(财联社)
563107177,,,https://www.zhihu.com/question/563107177,中国台湾第三季度 GDP 年率初值 4.1% ，这一数据说明了什么？,中国台湾第三季度GDP年率初值 4.1%，预期3.20%，前值3.05%。
564627608,,,https://www.zhihu.com/question/564627608,如何评价崔精力克卞相壹，成为首位登上围棋世界大赛决赛舞台的女子棋手？,11月4日，崔精在第27届三星杯半决赛中屠龙力克卞相壹。继昨日追平由芮乃伟老师创造的世界大赛四强记录后，今日更是打破历史成为首位进入世界大赛决赛的女子棋手。并且卞相壹在对局途中更是心态崩溃，几度痛哭……如何评价崔精此次达成的历史性突破？
563992682,,,https://www.zhihu.com/question/563992682,S12 全球总决赛 Faker 如果夺冠了，你觉得他选哪位英雄的皮肤最有故事性？,我认为是瑞兹，时隔 6 年，两代瑞兹见证传奇。（当然，前提是夺冠）
359151542,,,https://www.zhihu.com/question/359151542,第一个让你感到真正恐惧的电子游戏是什么？为什么？,
564445489,,,https://www.zhihu.com/question/564445489,《双人成行》制作人抨击免费游戏，称会扼杀游戏创造力，如何看待这一观点？游戏玩法和商业化是零和博弈吗？,《双人成行》的制作人约瑟夫·法雷斯（Josef Fares））最近被问到他最想改变游戏行业的什么时，做出了以下表态。约瑟说：“非常简单，我非常希望我们可以尽可能远离道具收费的免费游戏和游戏中的微交易系统，并更专注于游戏玩法，而不是在长期运营的服务型游戏上走太远。”他阐述这点的主要原因是他认为这种模式会扼杀游戏的创造力。原因是在游戏公司过分听从股东时，公司会致力于追求公司的增长和财务表现。
548919899,,,https://www.zhihu.com/question/548919899,考研小白，该怎么准备24考研？,
564381956,,,https://www.zhihu.com/question/564381956,公司无故开除女员工，收到仲裁后恶意用 100 多斤硬币清偿被罚，如何看待此事？该事件反映出哪些问题？,近日，湖南长沙，一家健康管理公司无故开除女员工，收到仲裁后对赔偿金一拖再拖，面对法院强制执行，将1万元案款换成100多斤重的硬币。法官陪申请人现场清点硬币并存至银行，“3个人数了1小时左右”。公司这一行为被长沙市开福区人民法院执行法官认定为消极对抗执行并践踏劳动者尊严，法院决定对该公司法定代表人王某罚款5000元。（来源：工人日报）
451339370,,,https://www.zhihu.com/question/451339370,如何提升文笔水平、改善语句逻辑性？,哪怕已经是老手了，还需要继续提升
564452132,,,https://www.zhihu.com/question/564452132,新能源车能取代燃油车吗？知乎各领域大咖齐聚比亚迪深圳全球总部能否找到答案？,作为全球新能源汽车领导者，比亚迪成为全球首个全面停产燃油车的车企，新能源汽车终将取代燃油车？ 11 月 1 日，知乎携数十位新知答主齐聚比亚迪深圳全球总部，并与比亚迪高管一同探讨新能源汽车的未来，比亚迪将会给出怎样的答案？
564439693,,,https://www.zhihu.com/question/564439693,如何看待网友翻购物记录发现自己买的国货十年都没涨价？还有哪些十年没涨价的好物推荐？,近日，有网友发贴称自己2012年双十一在淘宝上买的北京方便面，整整十年过去竟然一点没有涨价。据了解该网友10年前还是学生时，在淘宝买过40袋44块钱左右的北京方便面，近期翻到购物订单才发现十年过去了，物价都在上涨，没想到40袋北京方便面依旧还是40多块钱，用券平摊后实付甚至不到40，令人不禁好奇它是怎么活下来的。不少网友翻看自己的历史订单后，发现10年不涨价的商品还不少，其中大部分是国货。现实生活中还有哪些十年没涨价的东西？如何看待这样的现象？
563796789,,,https://www.zhihu.com/question/563796789,我要怎样「哄」我女朋友开心才不会让她觉得我是在敷衍她?,
562163873,,,https://www.zhihu.com/question/562163873,有哪些好吃不贵、营养饱腹感强的早餐代餐推荐吗？,在这个快节奏的快时代，很多有早八的大学生、上班族来不及吃早餐。很多人早上也没有什么胃口。可是不吃早餐会对身体健康造成伤害，本人深有体会。我也尝试过豆奶粉、芝麻糊之类的快代餐，可是这些的饱腹感不是很强，很早就饿了，而且营养也得不到保障。万能的友友可以提供一些好吃不贵、营养饱腹感强的早餐代餐吗？
564392296,,,https://www.zhihu.com/question/564392296,「要建大批国营大食堂」系误读，住建部官员回应「没有要求社区大建食堂」，如何看待这一回应？,“政府要大建食堂？”“会不会取代现在的市场化餐馆和饭店？”“要回到吃大锅饭的年代了吗？”“去食堂还得用粮票吗？”这是很多人心中的疑问。11月2日，住建部的一位官员在接受《财经》记者采访时表示，这种猜测完全是误会。“不可能一下子出现大批的国营食堂，没有这种要求。”<br/>近日，大众对于“国营食堂”的讨论和猜测，成了一个舆论热点。<br/>这些议论的源头主要是两份文件，其中一份文件是住建部和民政部发布的，另一份是河北省卫健委等单位发布的。<br/>《财经》记者分别采访了两份文件的发布单位，并得到了相关官员的解释。结果显示，公众对这两份文件中“建设食堂”的表述均有误解。迄今为止，国家及各地方政府均没有发布过任何要大规模兴建国营食堂的政策或规划。<br/>住建部官员：没有要求社区大建食堂<br/>10月31日，住建部、民政部联合发布《关于开展完整社区建设试点工作的通知》。文件中提到：试点社区为“适应居民日常生活需求，配建便利店、菜店、食堂、邮件和快件寄递服务设施”，并要求各市选取3个-5个社区开展完整社区建设试点，自2022年10月开始，为期2年。<br/>消息一出，文件中的其他表述都被网民一带而过，但 “食堂”这个词得到了格外的关注。“政府要大建食堂？”“会不会取代现在的市场化餐馆和饭店？”“要回到吃大锅饭的年代了吗？”“去食堂还得用粮票吗？”这是很多人心中的疑问。<br/><br/>住建部、民政部《关于开展完整社区建设试点工作的通知》截图 图片来源：住建部网站<br/>11月2日，住建部的一位官员在接受《财经》记者采访时表示，这种猜测完全是误会。“不可能一下子出现大批的国营食堂，没有这种要求。”该官员说。<br/>这名官员表示，这份文件里提到的包括食堂在内的许多设施，是根据住建部2018年发布的国家标准《城市居住区规划设计标准》（GB50180-2018，下称《标准》）所提出的。现在的政策与2018年时相比并无变化。同时，2018年发布的上述标准主要也是考虑到老百姓日常的生活设施，并不是专门强调食堂的建设。<br/>《财经》记者查阅这份《标准》，发现“五分钟生活圈居住区配套设施规划建设要求”中表明，社区食堂是为社区居民尤其是老年人提供助残服务的，要求“宜结合社区服务站、文化活动站等设置”。<br/>“如果现在的社区已经配有食堂，就没有必要重建；如果还没有，就根据实际情况，能补建就补建。”这名官员表示，在新建小区，应该根据国家标准配建这些设施；但是对于老小区，如果缺少空间、确实配不了食堂，也不强求。<br/>文件中提出每个城市有3个-5个社区开展试点，但实际上并不是每个试点都要在食堂上下功夫。试点工作有“完善社区服务设施、打造宜居生活环境、推进智能化服务、健全社区治理机制”四个方面的工作，“试点社区可以选择性地开展工作，不是四个方面都要做，也不是文件中提到的设施都要配备，有相应的资源，可以建就建；不具备资源的，去做好其他方面的工作也可以。不是强制性的，不是文件上的所有内容都要试。”这名官员说。<br/>在运营模式上，也提倡因地制宜。这名官员称，不是要在全国推一种模式，而是各地根据自身条件，采取合适的模式。上述官员说：“这次工作是为了让大家探索，通过试点，发现比较好的模式，既解决老年人的吃饭问题，又有好的经营模式，就可以去其他地方推广。”
564594333,,,https://www.zhihu.com/question/564594333,泽连斯基称若普京参加 G20 峰会，乌方不会出席，释放哪些信息？,综合外媒报道，当地时间11月3日，乌克兰总统泽连斯基表示，如果俄罗斯总统普京出席二十国集团(G20)峰会，乌克兰就不会参加。G20峰会将于11月中旬在印度尼西亚巴厘岛举行。泽连斯基和普京都被邀请参会，但两国并未明确表示其领导人是否参加。印尼总统佐科11月2日在雅加达透露，已有17个国家领导人确认参加峰会，普京曾于10月底表示，不排除亲自前往印尼参加G20峰会的可能性，他正在考虑。
514472554,,,https://www.zhihu.com/question/514472554,假设你进入了规则类怪谈里，该如何活下去？,前段时间火了很多规则类怪谈，就看了几篇，写的都很好。奈何本人脑子笨，不会解密。不过想问，如果我真的进入了规则类怪谈中所描述的世界，我该怎么活下去？遵守规则or寻找真相？以动物园为例吧。
562905064,,,https://www.zhihu.com/question/562905064,为什么有人格外重视厨房的装修，厨房在当代家居中是否还有举足轻重的重要性？,看到网上很多人讨论厨房装修时多少有些不理解，在我看来，厨房不能没有但够用就行，毕竟在正常情况下，大家平时都很忙碌，也不会有太多时间待在厨房，在厨房装修上大量投入的意义体现在哪里呢？
563411184,,,https://www.zhihu.com/question/563411184,你认为濠梁之辩谁胜？你从中学习到辩论原理了吗？,庄子与惠子游于濠梁之上，庄子曰：“儵鱼出游从容，是鱼之乐也。”惠子曰：“子非鱼，安知鱼之乐？”庄子曰：“子非我，安知我不知鱼之乐？”惠子曰：“我非子，固不知子矣；子固非鱼也，子之不知鱼之乐，全矣。”庄子曰：“请循其本。子曰‘汝安知鱼乐’云者，既已知吾知之而问我。我知之濠上也。”
564408360,,,https://www.zhihu.com/question/564408360,如何看待文字讨好症「讨好」的姿态，会对自身带来哪些影响？为什么我们的社交变成了现在这样的局面？,"“讨好体”正在成为一种通用语言， 越来越多的人觉得网上的自己变得软萌了，文字交流时，会不自觉地使用“哒”“呀”“滴”“啦”“呢”等语气词，以及可爱的表情包，给人营造一种人畜无害的感觉，一些人称这叫作“文字讨好症”。为什么我们会使用“讨好体文字”呢？我们是发自内心地使用“讨好体”，还是被迫使用呢？<a href=""https://link.zhihu.com/?target=https%3A//mp.weixin.qq.com/s/aeZ9HAQSncqSsUBznqrfhQ"" class="" wrap external"" target=""_blank"" rel=""nofollow noreferrer"">为什么我们会患上“文字讨好症”？</a>"
564392974,,,https://www.zhihu.com/question/564392974,如何评价《光与夜之恋》新活动「奈特兰王国」所放出的 PV「欲海狂澜」？,
564561792,,,https://www.zhihu.com/question/564561792,22-23 赛季 NBA 勇士 129:130 不敌魔术，遭遇四连败，如何评价这场比赛？,
564343059,,,https://www.zhihu.com/question/564343059,主打中文的 AI 模型开源社区魔搭 ModelScope 上线，用过的来说说？会成为国内的主流社区吗？,"网站地址：<a href=""https://link.zhihu.com/?target=https%3A//modelscope.cn/models"" class="" external"" target=""_blank"" rel=""nofollow noreferrer""><span class=""invisible"">https://</span><span class=""visible"">modelscope.cn/models</span><span class=""invisible""></span></a>"
562037084,,,https://www.zhihu.com/question/562037084,为什么程序员工作后就喜欢用stream流?,什么时候用stream流呢，学了stream流了，但是没工作，写项目时找不到哪里可以用流。只有集合数组时可以用吗，是因为我写的项目不够复杂用不到吗，还是只要有集合大家都用流了
564610144,,,https://www.zhihu.com/question/564610144,五部门联合发布《个人养老金实施办法》，有哪些信息值得关注？具有哪些积极意义？,人力资源社会保障部、财政部、国家税务总局、银保监会、证监会11月4日联合发布《个人养老金实施办法》，对个人养老金参加流程、资金账户管理、机构与产品管理、信息披露、监督管理等方面做出具体规定。据人力资源社会保障部养老保险司副司长贾江介绍，个人养老金是政府政策支持、个人自愿参加、市场化运营的补充养老保险制度。在中国境内参加城镇职工基本养老保险或者城乡居民基本养老保险的劳动者，都可以参加。办法明确，参加人参加个人养老金，应当通过国家社会保险公共服务平台、全国人力资源和社会保障政务服务平台、电子社保卡、掌上12333App等全国统一线上服务入口或者商业银行渠道，在信息平台开立个人养老金账户。之后，选择一家符合规定的商业银行开立或者指定本人唯一的个人养老金资金账户。“这两个账户都是唯一的，且互相对应。通过商业银行渠道，可以一次性开立这两个账户。”贾江说，账户里的资金可购买符合规定的理财产品、储蓄存款、商业养老保险和公募基金等。办法规定，参加人每年缴纳个人养老金额度上限为12000元。个人养老金资金账户封闭运行，参加人达到领取基本养老金年龄，或者完全丧失劳动能力、出国（境）定居、以及符合国家规定的其他情形，可以领取个人养老金。为维护参加人利益，办法强调，销售机构要以“销售适当性”为原则，做好风险提示，不得主动向参加人推介超出其风险承受能力的个人养老金产品。
564584760,,,https://www.zhihu.com/question/564584760,如何看待共享单车实行「驾照分」机制，被扣至 0 分将被纳入黑名单？将对相关市场带来哪些影响？,骑共享单车也要有“驾照”？11月3日，哈啰出行发布消息称，近期，该公司在洛阳、开封、信阳等河南多个城市已上线共享两轮（单车）“驾照分”机制。新机制参考了普通的机动车驾照的12分制，当骑行用户的驾照分达到“优秀”时，可享受更多骑行优惠；而失信用户则可能面临封号。若用户将车辆停放在禁停区、不戴头盔、闯红灯等，会面临相应扣分，被扣至0分将被纳入黑名单。此外，“驾照分”还有恢复机制，一段时间内用户没有再次发生类似的不文明行为，则可以恢复驾照分，但失信用户除外。详戳：
564583731,,,https://www.zhihu.com/question/564583731,2023 国考报名人数突破 250 万为近十年之最，北京地区职位报名人数最多，如何看待今年的报考数据？,2023年国考报名已于11月3日结束。截至当日17时55分，总报名人数已突破250万，相比2022年增加了50万人，同比增长25%，资格过审最大竞争比超5800比1。此次国考的报名人数又一次刷新了纪录，达到了近十年之最。各省数据当中，北京地区职位的报名人数达到255134人，位列榜首。广东省紧随其后，位列第二，报名人数达到206902人。华图教育研究院专家刘有珍分析：“从报名全局情况不难看出，报考人数多的地区往往有薪资收入高、工作环境优越等共同优势。从考生个人发展角度来看，北京职位竞争激烈是意料之内的事。”截至3日17时55分，国税系统资格审核通过人数已经突破百万，达到1552326人，占总通过人数的69.3%。报名人数最多的职位为国家税务总局青海省税务局一级行政执法员（三），此职位仅招录1人，已有5872人过审。（北京日报记者 代丽丽）
564595236,,,https://www.zhihu.com/question/564595236,可以分享一下你一生中最快乐的时候吗？,
562343081,,,https://www.zhihu.com/question/562343081,你同意“努力就能成功”这个说法吗？,
564369823,,,https://www.zhihu.com/question/564369823,美方首次承认有美国军事人员进入乌克兰境内，释放了哪些信号？美国会直接介入俄乌冲突吗？,"据美国《防务新闻》周刊网站报道，美国国防部一名高级官员10月31日对报道五角大楼事务的记者说，少量在乌克兰境内的美军最近开始进行现场检查，以确保乌克兰军队能够妥善说明他们收到的西方提供的武器用途。这名要求匿名的官员没有说检查在哪里进行，也没有说美军距离战场前线有多远。这名官员说，美国人员不能在“靠近前线”的地方进行检查。这名官员说，美军已经进行了几次检查，是由美国武官和在基辅的美国防务合作办公室小组执行的。这名官员说，目前为止，乌克兰官员对武器的分配是透明的，并支持检查行动。报道指出，武器检查是美国国务院上周宣布的一项更广泛行动的一部分，旨在确保向乌克兰提供的武器最终不落入俄罗斯军人、他们的代理人或其他极端组织手中。今年早些时候，美方说，少量美军人员返回了位于基辅的美国驻乌克兰大使馆，执行安全和其他任务。美国总统拜登排除了乌境内美军参与作战的可能性。报道称，美国国务院的计划包括短期、中期和长期举措，以加强美国和乌克兰对已转交武器——尤其是更先进的导弹系统和防空设备——的监管，以及改善乌克兰的航空和边境安全，以应对武器滥用和防止可能的武器走私贩卖。（编译/马丹）<a href=""https://link.zhihu.com/?target=http%3A//m.cankaoxiaoxi.com/mil/20221102/2494237.shtml%3Ffr%3Dmb"" class="" external"" target=""_blank"" rel=""nofollow noreferrer""><span class=""invisible"">http://</span><span class=""visible"">m.cankaoxiaoxi.com/mil/</span><span class=""invisible"">20221102/2494237.shtml?fr=mb</span><span class=""ellipsis""></span></a>"
564627642,,,https://www.zhihu.com/question/564627642,国防部回应「美国发布《2022年国家防务战略报告》」，称「属于冷战思维老调重弹」，有哪些信息值得关注？,11月4日，国防部新闻发言人谭克非就美发布《2022年国家防务战略报告》答记者问。<b>问：</b>据报道，美国防部日前发布《2022年国家防务战略报告》，文中有大量涉华内容。请问发言人有何评论？<b>答：</b>美方《2022年国家防务战略报告》中的涉华内容，延续其《国家安全战略报告》“威胁驱动”的错误论调，罔顾事实渲染所谓中国“挑战”和大国竞争，借规划美国防务战略抹黑中国正常军力发展，属于冷战思维和零和博弈观念的老调重弹。我们对此表示坚决反对，已向美方提出严正交涉。中国坚定不移走和平发展道路，坚定维护以联合国为核心的国际体系。中方一直以实际行动维护亚太和平、促进亚太发展、参与亚太合作，致力于构建亚太命运共同体。一支强大的中国军队，不仅是捍卫国家主权、统一、领土完整的战略支撑，也是维护世界和地区和平稳定的坚定力量。这是国际社会有目共睹的。那些顽固奉行本国利益优先，在亚太地区拉帮结派搞“一体化威慑”的国家，才是国际体系和亚太地区“步步紧逼的挑战”。台湾是中国的台湾，台湾问题是中国的内政，不容任何外来干涉。当前，美方不断虚化掏空一个中国原则，变本加厉搞“以台制华”，这些恶劣行径严重侵犯中国主权和领土完整，严重危害台海地区和平稳定。中国人民解放军持续练兵备战，坚决反制任何形式的“台独”分裂活动和外部势力干涉。中国坚定奉行自卫防御的核战略，恪守在任何时候和任何情况下都不首先使用核武器的核政策，一直把核力量维持在国家安全需要的最低水平。中方积极参与国际军控、裁军和防扩散进程，已签署或加入包括《不扩散核武器条约》等20多个多边军控、裁军和防扩散条约。反而是美方在军控和防扩散领域毁约退群，加快核武器及其运载工具升级换代，降低核武器使用门槛，与英国、澳大利亚开展核潜艇合作，加剧地区核扩散风险。我们敦促美方摒弃冷战零和思维，摘掉有色眼镜，纠正对华错误认知，理性看待中国和中国军队发展，采取客观务实的态度，多做有利于维护世界和地区和平稳定的事。
